,RefId,ExecutableType,ObjectName,componentClassID,contactInfo,description,name,SqlTaskData,File_path
2846,Package\Execute HR_Staging to EDW DimPayGrade load,STOCK:SEQUENCE,Execute HR_Staging to EDW DimPayGrade load,,,,,,StagingToEDW_DimPayGrade
2847,Package\Execute HR_Staging to EDW DimPayGrade load\Execute spHR_StagingToEDW_DimPayGrade,Microsoft.ExecuteSQLTask,Execute spHR_StagingToEDW_DimPayGrade,,,,,EXEC dbo.spHR_StagingToEDW_DimPayGrade,StagingToEDW_DimPayGrade
2848,Package,Microsoft.Package,DimPaymentType,,,,,,StagingToEDW_DimPaymentType
2849,Package\SEQ-spCMS_StagingToEDW_DimPaymentType,STOCK:SEQUENCE,SEQ-spCMS_StagingToEDW_DimPaymentType,,,,,,StagingToEDW_DimPaymentType
2850,Package\SEQ-spCMS_StagingToEDW_DimPaymentType\SQL-Execute spCMS_StagingToEDW_DimPaymentType,Microsoft.ExecuteSQLTask,SQL-Execute spCMS_StagingToEDW_DimPaymentType,,,,,Execute [dbo].[spCMS_StagingToEDW_DimPaymentType];,StagingToEDW_DimPaymentType
2851,Package,Microsoft.Package,DimPayRateChangeReason,,,,,,StagingToEDW_DimPayRateChangeReason
2852,Package\Execute HR_Staging to EDW DimPayRateChangeReason load,STOCK:SEQUENCE,Execute HR_Staging to EDW DimPayRateChangeReason load,,,,,,StagingToEDW_DimPayRateChangeReason
2853,Package\Execute HR_Staging to EDW DimPayRateChangeReason load\Execute spHR_StagingToEDW_DimPayRateChangeReason,Microsoft.ExecuteSQLTask,Execute spHR_StagingToEDW_DimPayRateChangeReason,,,,,EXEC dbo.spHR_StagingToEDW_DimPayRateChangeReason,StagingToEDW_DimPayRateChangeReason
2854,Package,Microsoft.Package,DimPayrollType,,,,,,StagingToEDW_DimPayrollType
2855,Package\Execute MISC_Staging to EDW DimPayrollType load,STOCK:SEQUENCE,Execute MISC_Staging to EDW DimPayrollType load,,,,,,StagingToEDW_DimPayrollType
2856,Package\Execute MISC_Staging to EDW DimPayrollType load\Execute spMISC_StagingToEDW_DimPayrollType,Microsoft.ExecuteSQLTask,Execute spMISC_StagingToEDW_DimPayrollType,,,,,EXEC dbo.spMISC_StagingToEDW_DimPayrollType,StagingToEDW_DimPayrollType
2857,Package,Microsoft.Package,DimPeopleGroup,,,,,,StagingToEDW_DimPeopleGroup
2858,Package\Excecute HR_Staging to EDW DimPeopleGroup load,STOCK:SEQUENCE,Excecute HR_Staging to EDW DimPeopleGroup load,,,,,,StagingToEDW_DimPeopleGroup
2859,Package\Excecute HR_Staging to EDW DimPeopleGroup load\Execute spHR_StagingToEDW_DimPeopleGroup,Microsoft.ExecuteSQLTask,Execute spHR_StagingToEDW_DimPeopleGroup,,,,,EXEC spHR_StagingToEDW_DimPeopleGroup,StagingToEDW_DimPeopleGroup
2860,Package,Microsoft.Package,DimPerformanceRating,,,,,,StagingToEDW_DimPerformanceRating
2861,Package\Execute HR_Staging to EDW DimPerformanceRating load,STOCK:SEQUENCE,Execute HR_Staging to EDW DimPerformanceRating load,,,,,,StagingToEDW_DimPerformanceRating
2862,Package\Execute HR_Staging to EDW DimPerformanceRating load\Execute spHR_StagingToEDW_DimPerformanceRating,Microsoft.ExecuteSQLTask,Execute spHR_StagingToEDW_DimPerformanceRating,,,,,EXEC dbo.spHR_StagingToEDW_DimPerformanceRating;,StagingToEDW_DimPerformanceRating
2863,Package,Microsoft.Package,DimPerson,,,,,,StagingToEDW_DimPerson
2864,Package\Execute HR_Staging to EDW DimPerson load,STOCK:SEQUENCE,Execute HR_Staging to EDW DimPerson load,,,,,,StagingToEDW_DimPerson
2865,Package\Execute HR_Staging to EDW DimPerson load\Execute spHR_StagingToEDW_DimPerson,Microsoft.ExecuteSQLTask,Execute spHR_StagingToEDW_DimPerson,,,,,EXEC dbo.spHR_StagingToEDW_DimPerson,StagingToEDW_DimPerson
2866,Package,Microsoft.Package,DimPosition,,,,,,StagingToEDW_DimPosition
2867,Package\Execute HR_Staging to EDW DimPosition load,STOCK:SEQUENCE,Execute HR_Staging to EDW DimPosition load,,,,,,StagingToEDW_DimPosition
2868,Package\Execute HR_Staging to EDW DimPosition load\Execute spHR_StagingToEDW_DimPosition,Microsoft.ExecuteSQLTask,Execute spHR_StagingToEDW_DimPosition,,,,,EXEC dbo.spHR_StagingToEDW_DimPosition,StagingToEDW_DimPosition
2869,Package,Microsoft.Package,DimProgram,,,,,,StagingToEDW_DimProgram
2870,Package\Excecute CMS_staging to EDW DimProgram,STOCK:SEQUENCE,Excecute CMS_staging to EDW DimProgram,,,,,,StagingToEDW_DimProgram
2871,Package\Excecute CMS_staging to EDW DimProgram\Execute spCMS_StagingToEDW_DimProgram,Microsoft.ExecuteSQLTask,Execute spCMS_StagingToEDW_DimProgram,,,,,EXEC dbo.spCMS_StagingToEDW_DimProgram,StagingToEDW_DimProgram
2872,Package,Microsoft.Package,DimQualificationType,,,,,,StagingToEDW_DimQualificationType
2873,Package\Execute HR_Staging to EDW DimQualificationType load,STOCK:SEQUENCE,Execute HR_Staging to EDW DimQualificationType load,,,,,,StagingToEDW_DimQualificationType
2874,Package\Execute HR_Staging to EDW DimQualificationType load\Execute spHR_StagingToEDW_DimQualificationType Item,Microsoft.ExecuteSQLTask,Execute spHR_StagingToEDW_DimQualificationType Item,,,,,EXEC [dbo].[spHR_StagingToEDW_DimQualificationType],StagingToEDW_DimQualificationType
2875,Package,Microsoft.Package,DimReportProfile,,,,,,StagingToEDW_DimReportProfile
2876,Package\Execute MISC_Staging to EDW DimReportProfile load,STOCK:SEQUENCE,Execute MISC_Staging to EDW DimReportProfile load,,,,,,StagingToEDW_DimReportProfile
2877,Package\Execute MISC_Staging to EDW DimReportProfile load\Execute spMISC_StagingToEDW_DimReportProfile,Microsoft.ExecuteSQLTask,Execute spMISC_StagingToEDW_DimReportProfile,,,,,EXEC dbo.spMISC_StagingToEDW_DimReportProfile,StagingToEDW_DimReportProfile
2878,Package,Microsoft.Package,DimRetentionBaseWeek,,,,,,StagingToEDW_DimRetentionBaseWeek
2879,Package\DFT - Load DimRetentionBaseWeek,Microsoft.Pipeline,DFT - Load DimRetentionBaseWeek,Microsoft.DerivedColumn,Derived Column;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Creates new column values by applying expressions to transformation input columns. Create new columns or overwrite existing ones. For example, concatenate the values from the 'first name' and 'last name' column to make a 'full name' column.",Derived Column,,StagingToEDW_DimRetentionBaseWeek
2880,Package\DFT - Load DimRetentionBaseWeek,Microsoft.Pipeline,DFT - Load DimRetentionBaseWeek,Microsoft.OLEDBDestination,OLE DB Destination;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;4,OLE DB Destination,DST - DimRetentionBaseWeek,,StagingToEDW_DimRetentionBaseWeek
2881,Package\DFT - Load DimRetentionBaseWeek,Microsoft.Pipeline,DFT - Load DimRetentionBaseWeek,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",RC- InsertCount,,StagingToEDW_DimRetentionBaseWeek
2882,Package\DFT - Load DimRetentionBaseWeek,Microsoft.Pipeline,DFT - Load DimRetentionBaseWeek,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",RC- SourceCount,,StagingToEDW_DimRetentionBaseWeek
2883,Package\DFT - Load DimRetentionBaseWeek,Microsoft.Pipeline,DFT - Load DimRetentionBaseWeek,Microsoft.OLEDBSource,OLE DB Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;7,OLE DB Source,SRC- RetentionBaseWeek,,StagingToEDW_DimRetentionBaseWeek
2884,Package\SQL - End DimRetentionBaseWeek Auditlog,Microsoft.ExecuteSQLTask,SQL - End DimRetentionBaseWeek Auditlog,,,,,"Execute spEndAuditLog ?,?,?,?,?;",StagingToEDW_DimRetentionBaseWeek
2885,Package\SQL - Start the AuditLog for DimRetentionBaseWeek,Microsoft.ExecuteSQLTask,SQL - Start the AuditLog for DimRetentionBaseWeek,,,,,"Execute spBeginAuditLog ? OUTPUT, ?,?;",StagingToEDW_DimRetentionBaseWeek
2886,Package\Truncate DimRetentionBaseWeek,Microsoft.ExecuteSQLTask,Truncate DimRetentionBaseWeek,,,,,Truncate table DimRetentionBaseWeek,StagingToEDW_DimRetentionBaseWeek
2887,Package,Microsoft.Package,DimScheduleType,,,,,,StagingToEDW_DimScheduleType
2888,Package\SEQ-spCMS_StagingToEDW_DimScheduleType,STOCK:SEQUENCE,SEQ-spCMS_StagingToEDW_DimScheduleType,,,,,,StagingToEDW_DimScheduleType
2889,Package\SEQ-spCMS_StagingToEDW_DimScheduleType\SQL-  EXEC spCMS_StagingToEDW_DimScheduleType,Microsoft.ExecuteSQLTask,SQL-  EXEC spCMS_StagingToEDW_DimScheduleType,,,,, EXEC [dbo].[spCMS_StagingToEDW_DimScheduleType],StagingToEDW_DimScheduleType
2890,Package,Microsoft.Package,DimScheduleWeek,,,,,,StagingToEDW_DimScheduleWeek
2891,Package\SQL - End DimScheduleWeek Auditlog,Microsoft.ExecuteSQLTask,SQL - End DimScheduleWeek Auditlog,,,,,"Execute spEndAuditLog ?,?,?,?,?;",StagingToEDW_DimScheduleWeek
2892,Package\SQL - Get Deleted Count,Microsoft.ExecuteSQLTask,SQL - Get Deleted Count,,,,," SELECT COUNT(1) AS DeleteCount 
From dbo.DimScheduleWeek",StagingToEDW_DimScheduleWeek
2893,Package\SQL - Insert data into DimScheduleWeek,Microsoft.ExecuteSQLTask,SQL - Insert data into DimScheduleWeek,,,,,"WITH Numbers(N) -- CTE building the 7 weekday numbers
                  AS (
                  SELECT N
                  FROM(VALUES(1), (2), (3), (4), (5), (6), (7)) Numbers(N)),
                  Recur(N,
                        CalendarID) -- CTE building a combinations of Days per Week as a CalendarID
                  AS (
                  SELECT N,
                         CAST(N AS VARCHAR(1000))
                  FROM Numbers
                  UNION ALL
                  SELECT n.N,
                         CAST(r.CalendarID+','+CAST(n.N AS VARCHAR(10)) AS VARCHAR(1000))
                  FROM Recur r
                       INNER JOIN Numbers n ON n.N > r.N),
                  ScheduleWeekFlags -- CTE building a dataset of 7 flag columns for each days of the week, linking to the CalendarID
                  AS (
                  SELECT CalendarID,
                         CASE
                             WHEN CalendarID LIKE '%1%'
                             THEN '1'
                             ELSE '0'
                         END S,
                         CASE
                             WHEN CalendarID LIKE '%2%'
                             THEN '1'
                             ELSE '0'
                         END M,
                         CASE
                             WHEN CalendarID LIKE '%3%'
                             THEN '1'
                             ELSE '0'
                         END T,
                         CASE
                             WHEN CalendarID LIKE '%4%'
                             THEN '1'
                             ELSE '0'
                         END W,
                         CASE
                             WHEN CalendarID LIKE '%5%'
                             THEN '1'
                             ELSE '0'
                         END TH,
                         CASE
                             WHEN CalendarID LIKE '%6%'
                             THEN '1'
                             ELSE '0'
                         END F,
                         CASE
                             WHEN CalendarID LIKE '%7%'
                             THEN '1'
                             ELSE '0'
                         END SA
                  FROM Recur)
                  INSERT INTO dbo.DimScheduleWeek
                  ([ScheduleWeekName],
                  [RowStatus],
                   [ETLJobID]
                 )
                         SELECT CAST(REPLACE(REPLACE(REPLACE(REPLACE(REPLACE(REPLACE(REPLACE(r.CalendarID, '1', 'Su'), '2', 'M'), '3', 'Tu'), '4', 'W'), '5', 'Th'), '6', 'F'), '7', 'Sa') AS VARCHAR(50)) AS ScheduleWeekName,
                                'A' AS RowStatus,
                                ?
                         FROM Recur r
                              JOIN ScheduleWeekFlags s ON r.CalendarID = s.CalendarID
                         ORDER BY LEN(r.CalendarID),
                                  r.CalendarID;
             SELECT @@ROWCOUNT + 2 AS SourceCount;
    
                ",StagingToEDW_DimScheduleWeek
2894,Package\SQL - Insert Seed Rows,Microsoft.ExecuteSQLTask,SQL - Insert Seed Rows,,,,,"DBCC CHECKIDENT('[DimScheduleWeek]', RESEED, 1);
SET IDENTITY_INSERT dbo.DimScheduleWeek ON;
INSERT INTO [dbo].[DimScheduleWeek]
([ScheduleWeekKey],
 [ScheduleWeekName],
 [RowStatus],
 [ETLJobID]
)
       SELECT-1,
             'Unknown Schedule Week',
              'A',
             ?
       UNION
       SELECT-2,
             'Not Applicable Schedule Week',
             'A',
             ?;
SET IDENTITY_INSERT dbo.DimScheduleWeek OFF;",StagingToEDW_DimScheduleWeek
2895,Package\SQL - Start DimScheduleWeek Auditlog,Microsoft.ExecuteSQLTask,SQL - Start DimScheduleWeek Auditlog,,,,,"Execute spBeginAuditLog ? OUTPUT, ?, ?;",StagingToEDW_DimScheduleWeek
2896,Package\SQL - Truncate DimScheduleWeek,Microsoft.ExecuteSQLTask,SQL - Truncate DimScheduleWeek,,,,, TRUNCATE TABLE dbo.DimScheduleWeek,StagingToEDW_DimScheduleWeek
2897,Package,Microsoft.Package,DimSession,,,,,,StagingToEDW_DimSession
2898,Package\Excecute CMS_staging to EDW DimSession,STOCK:SEQUENCE,Excecute CMS_staging to EDW DimSession,,,,,,StagingToEDW_DimSession
2899,Package\Excecute CMS_staging to EDW DimSession\Execute spCMS_StagingToEDW_DimSession,Microsoft.ExecuteSQLTask,Execute spCMS_StagingToEDW_DimSession,,,,,EXEC dbo.spCMS_StagingToEDW_DimSession,StagingToEDW_DimSession
2900,Package,Microsoft.Package,DimSpecialInfo,,,,,,StagingToEDW_DimSpecialInfo
2901,Package\SEQ- StagingToEDW DimSpecialInfo Load,STOCK:SEQUENCE,SEQ- StagingToEDW DimSpecialInfo Load,,,,,,StagingToEDW_DimSpecialInfo
2902,Package\SEQ- StagingToEDW DimSpecialInfo Load\SQL- EXEC spHR_StagingToEDW_DimSpecialInfo,Microsoft.ExecuteSQLTask,SQL- EXEC spHR_StagingToEDW_DimSpecialInfo,,,,,Exec [dbo].[spHR_StagingToEDW_DimSpecialInfo],StagingToEDW_DimSpecialInfo
2903,Package,Microsoft.Package,DimSponsor,,,,,,StagingToEDW_DimSponsor
2904,Package\Executes spCMS_StagingToEDW_DimSponsor,STOCK:SEQUENCE,Executes spCMS_StagingToEDW_DimSponsor,,,,,,StagingToEDW_DimSponsor
2905,Package\Executes spCMS_StagingToEDW_DimSponsor\SQL_spCMS_StagingToEDW_DimSponsor,Microsoft.ExecuteSQLTask,SQL_spCMS_StagingToEDW_DimSponsor,,,,,Execute [dbo].[spCMS_StagingToEDW_DimSponsor],StagingToEDW_DimSponsor
2906,Package,Microsoft.Package,DimStudent,,,,,,StagingToEDW_DimStudent
2907,Package\Change History,STOCK:SEQUENCE,Change History,,,,,,StagingToEDW_DimStudent
2908,Package\SQL - Execute Staging To EDW DimStudent load,STOCK:SEQUENCE,SQL - Execute Staging To EDW DimStudent load,,,,,,StagingToEDW_DimStudent
2909,Package\SQL - Execute Staging To EDW DimStudent load\Execute spCMS_StagingToEDW_DimStudent,Microsoft.ExecuteSQLTask,Execute spCMS_StagingToEDW_DimStudent,,,,,EXEC dbo.spCMS_StagingToEDW_DimStudent,StagingToEDW_DimStudent
